Fecha,Año,Mes,Partido,Categoria,Subcategoria,Monto,Cantidad,Fuente,Competencia
2022-01-11,2022,Enero,Celaya,Gastos,Meseros,1200.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Staff Partido,6000.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Ambulancia,4800.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Snack Vendedor,3000.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Servicio de Palcos,1000.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Pintura Campo,1078.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Hielo,1152.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Staff de Limpieza,1500.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Taquiilleras,1200.00,,General,Liga
2022-01-11,2022,Enero,Celaya,Gastos,Marcador,750.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Meseros,1200.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Staff Apoyo Semana Taq,1200.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Staff Partido,6000.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Ambulancia,4800.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Snack Vestidor,3000.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Servicio de Palcos,1000.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Pintura Campo,1078.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Hielo,1152.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Staff de Limpieza,1500.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Taquiilleras,1200.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Marcador,750.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Permiso COFEPRIS,1014.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Seguridad Privada,7830.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Seguridad Publica,5999.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Sonido,17400.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Hotel One Arbitros,8075.97,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Pago Cerverza,3640.00,,General,Liga
2022-01-18,2022,Enero,Dorados,Gastos,Refesco,1578.00,,General,Liga
2022-01-30,2022,Enero,Atlante,Gastos,Snack Vestidor,3000.00,,General,Liga
2022-01-30,2022,Enero,Atlante,Gastos,Staff,6000.00,,General,Liga
2022-01-30,2022,Enero,Atlante,Gastos,Taquiilleras,1500.00,,General,Liga
2022-01-30,2022,Enero,Atlante,Gastos,Pago Mission,1600.00,,General,Liga
2022-01-30,2022,Enero,Atlante,Gastos,Staff de Limpieza,2500.00,,General,Liga
2022-01-30,2022,Enero,Atlante,Gastos,Pago Cerveza,13780.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Meseros,1000.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Snack Vestidor,3000.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Staff Partido,6000.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Sanitizacion,2000.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Ambulancia,4800.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Ayudante Staff,900.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Servicio Meseros,1002.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Taquiilleras,1500.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Hielo,988.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Staff de Limpieza,2000.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Marcador,750.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Refresco,2712.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Gasolina,500.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Snack Arbitros,1000.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Seguridad Privada,13050.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Seguridad Publica,5999.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Sonido,17400.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Hotel One Arbitros,8973.30,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Pago Cerveza,2340.00,,General,Liga
2022-02-08,2022,Febrero,Tepatitlan,Gastos,Pago Mission,1300.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Meseros,1500.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Staff Partido,4750.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Sanitizacion,1000.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Ambulancia,4800.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Servicio Meseros,972.50,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Taquiilleras,1500.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Hielo,1596.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Staff de Limpieza,2500.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Marcador,750.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Apoyo Taxis,300.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Inflar Baolnes,50.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Comida,667.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Seguridad Privada,13050.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Seguridad Publica,6440.94,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Sonido,17400.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Hotel One Arbitros,8973.30,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Pago Cerveza,6110.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Refresco,2038.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Snack Vestidor,3000.00,,General,Liga
2022-02-23,2022,Febrero,Raya2,Gastos,Pago Mission,1300.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Meseros,1250.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Sanitizacion,1000.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Ambulancia,4800.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Servicio de Palcos,1075.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Taquiilleras,1500.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Hielo,1260.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Staff de Limpieza,2500.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Marcador,750.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Apoyo Taxis,300.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Inflar Balones,50.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Refresco,1575.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Seguridad Privada,44660.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Seguridad Publica,9661.41,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Sonido,17400.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Hotel One Arbitros,8095.59,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Pago Cerverza,7150.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Staff,4750.00,,General,Liga
2022-03-15,2022,Marzo,Tapatio,Gastos,Snack Vestidor,4408.79,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Meseros,1500.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Staff Partido,4500.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Sanitizacion,1000.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Ambulancia,4800.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Servicio de Palcos,1061.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Taquiilleras,1500.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Hielo,1216.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Staff de Limpieza,2500.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Marcador,750.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Apoyo Taxis,300.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Inflar Balones,20.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Comida,515.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Refresco,2720.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Seguridad Privada,51040.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Seguridad Publica,9661.41,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Sonido,17400.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Hotel One Arbitros,8095.59,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Pago Cerveza,10564.00,,General,Liga
2022-03-25,2022,Marzo,Pumas Tabasco,Gastos,Pago Mission,1300.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Meseros,1500.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Staff Partido,6000.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Sanitizacion,2000.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Ambulancia,4800.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Servicio de Palcos,1329.60,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Taquiilleras,1500.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Hielo,1216.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Staff de Limpieza,2500.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Marcador,750.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Apoyo Taxis,300.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Inflar Balones,20.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Refresco,2720.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Seguridad Privada,51040.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Seguridad Publica,9661.41,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Sonido,17400.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Hotel One Arbitros,8095.59,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Pago Cerveza,7089.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Pago Mission,1300.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Pintura Campo,1428.00,,General,Liga
2022-04-06,2022,Abril,Tlaxcala,Gastos,Snack,3294.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Pago Cerveza,15290.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Pago Mission,975.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Hielo,1216.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Sanitizacion,2000.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Refresco,5440.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Pintura Campo,1170.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Snack,3641.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,DHL,533.58,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Walmart,95.50,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Bolsas,307.35,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Taquiilleras,1500.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Meseros,1500.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Staff Partido,6000.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Ambulancia,4800.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Servicio de Palcos,1317.15,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Staff de Limpieza,2500.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Marcador,750.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Gasolina,500.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Apoyo Taxis,300.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Comida,500.00,,General,Liga
2022-04-21,2022,Abril,Tepatitlan,Gastos,Medicamento area medica,1000.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Pago Cerveza,27800.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Pago Mission,1300.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Hielo,3024.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Sanitizacion,2000.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Refresco,6122.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Pintura Campo,1170.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Snack,3641.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,DHL,533.58,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Walmart,95.50,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Bolsas,307.35,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Taquiilleras,1500.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Meseros,1500.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Staff Partido,6000.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Ambulancia,4800.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Servicio de Palcos,1317.15,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Staff de Limpieza,2500.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Marcador,750.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Gasolina,500.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Apoyo Taxis,300.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Comida,500.00,,General,Liga
2022-04-29,2022,Abril,Celaya,Gastos,Medicamento area medica,1000.00,,General,Liga
2022-06-13,2022,Junio,America,Gastos,Efectivo Ramiro Taq,754926.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Pago America Ramiro EFE,100000.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Vallas,44700.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Seguridad,120000.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Operacion Efectivo,38894.60,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Pago Mission,1300.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Refresco,8000.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Bonos,10800.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Pago Cerveza,85255.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Cortesias,124584.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,Cargo por Servicio,1132.00,,General,Amistoso
2022-06-13,2022,Junio,America,Gastos,America Invitacion,500000.00,,General,Amistoso
2022-07-05,2022,Julio,Raya2,Gastos,Pago Nomina,14550.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Pago Mantenimiento Casa Club,3000.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Servicio de Palcos,5624.97,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Ambulancia,8120.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Seguridad Privada,29232.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Sonido,17864.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Sanitizacion,20880.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Pintura Campo,956.90,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,"Papel de Baño, Jabon y Focos",2150.50,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Bolsas,386.16,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Adaptadores Internet a LAP,1063.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Seguridad Municipal,12881.80,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Servicio Boletera,4020.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Cortesias,1046.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Impresion de Tarjetas,930.00,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Impresion de Acreditaciones,2644.88,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Cordones para gafetes,1751.60,,General,Liga
2022-07-05,2022,Julio,Raya2,Gastos,Refresco,7770.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Pago Nomina,16000.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Pago de Fotografo,1000.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Servicio de Palcos,3075.50,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Ambulancia,810.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Seguridad Privada,28536.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Sonido,17864.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Pintura Campo,1110.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Servicio Boletera,4055.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Cortesias,1352.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Impresion de Tarjetas,1610.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Gasolina,100.00,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Bolsas,386.16,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Enmicado de Gafetes,1356.36,,General,Liga
2022-07-19,2022,Julio,Tlaxcala,Gastos,Refresco,4335.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Pago Nomina,15700.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Servicio de Palcos,2927.51,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Ambulancia,8120.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Seguridad Privada,28536.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Sonido,17864.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Pintura Campo,1110.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Servicio Boletera,3856.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Cortesias,804.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Impresion de Tarjetas,35.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Gasolina,100.00,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Bolsas,386.16,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-08-02,2022,Agosto,La Paz,Gastos,Refresco,4335.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Pago Nomina,16300.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Servicio de Palcos,3100.50,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Ambulancia,8120.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Seguridad Privada,28536.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Sonido,17864.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Pintura Campo,1170.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Servicio Boletera,3550.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Cortesias,804.00,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Bolsas,386.16,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-08-16,2022,Agosto,Alebrijes,Gastos,Refresco,3992.20,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Pago Nomina,19300.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Servicio de Palcos,1574.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Mobiliario Zona Tourist Lounge,3190.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Ambulancia,8120.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Seguridad Privada,52896.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Sonido,21460.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Pintura Campo,1170.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Servicio Boletera,3606.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Cortesias,1006.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Impresion de Tarjetas,70.00,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Bolsas,772.33,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Insumos Iguana Bar,2810.96,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-08-30,2022,Agosto,Venados,Gastos,Refresco,3992.20,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Pago Nomina,16200.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Servicio de Palcos,2768.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Ambulancia,8120.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Seguridad Privada,28536.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Sonido,17864.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Pintura Campo,1170.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Servicio Boletera,2165.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Cortesias,1000.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Gasolina,100.00,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Bolsas,772.33,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-09-13,2022,Septiembre,Celaya,Gastos,Refresco,3992.20,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Pago Nomina,17950.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Servicio de Palcos,3736.50,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Inflable Activacion Explanada,400.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Renta Mesas y Sillas Tourist Lounge,3190.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Pago Banda Cancuncito,3000.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Ambulancia,8120.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Seguridad Privada,28536.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Sonido,17864.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Pintura Campo,1170.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Servicio Boletera,970.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Cortesias,1202.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Gasolina,100.08,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Bolsas,183.00,,General,Liga
2022-09-25,2022,Septiembre,Dorados,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Pago Nomina,16200.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Servicio de Palcos,2326.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Ambulancia,8120.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Seguridad Privada,28536.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Pintura Campo,1170.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Servicio Boletera,655.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Cortesias,1002.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Gasolina,100.06,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Bolsas,772.33,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-09-28,2022,Septiembre,Durango,Gastos,Refresco,3992.20,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Pago Nomina,19200.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Servicio de Palcos,2889.50,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Musicos Tourist Lounge,6000.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Ambulancia,8120.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Seguridad Privada,28536.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Sonido,17864.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Pintura Campo,1170.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Servicio Boletera,1150.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Cortesias,800.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Gasolina,99.99,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Bolsas,772.33,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Seguridad Municipal,12881.88,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Mobiliario Zona Tourist Lounge,12000.00,,General,Liga
